[DEBUG] 2021-07-21 12:02:53.655 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-07-21 12:02:53.671 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-07-21 12:02:53.686 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-07-21 12:02:53.749 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-07-21 12:02:53.921 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-07-21 12:02:53.921 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-07-21 12:02:54.280 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-07-21 12:02:54.280 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-07-21 12:02:54.296 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-07-21 12:02:54.796 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-07-21 12:02:54.796 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-07-21 12:02:54.827 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-07-21 12:02:54.827 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-07-21 12:02:54.874 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@e57e5d6
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@e57e5d6
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@e57e5d6
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3dffc764
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@26cb5207
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@625d9132
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@c27a3a2
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@c27a3a2
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@c27a3a2
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@3ed7821
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@3ed7821
[DEBUG] 2021-07-21 12:02:54.968 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@3ed7821
