[DEBUG] 2021-03-17 17:14:39.426 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-17 17:14:39.442 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-17 17:14:39.457 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-17 17:14:39.598 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-17 17:14:39.613 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-17 17:14:39.957 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-17 17:14:39.957 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-17 17:14:39.973 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-17 17:14:40.442 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-17 17:14:40.489 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-17 17:14:40.489 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-17 17:14:40.520 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3bbf841e
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3bbf841e
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3bbf841e
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@79b84841
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3c3a0032
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@49faf066
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@58472096
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@58472096
[DEBUG] 2021-03-17 17:14:40.582 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@58472096
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@30b131b2
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@30b131b2
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@30b131b2
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@467b684d
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@467b684d
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@467b684d
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@65e21ce3
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@65e21ce3
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@65e21ce3
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5af8bb51
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5af8bb51
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@5af8bb51
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4d95a72e
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4d95a72e
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4d95a72e
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7100dea
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7100dea
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@7100dea
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@151bf776
[DEBUG] 2021-03-17 17:14:40.598 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@151bf776
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@2b680207
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@2b680207
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2f2bff16
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2f2bff16
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@59cda16e
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@7e642b88
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@53f4c1e6
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@53f4c1e6
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@6b1dc20f
[DEBUG] 2021-03-17 17:14:40.614 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6b1dc20f
[DEBUG] 2021-03-17 17:14:40.629 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@181b8c4b
[DEBUG] 2021-03-17 17:14:40.629 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@181b8c4b
[DEBUG] 2021-03-17 17:14:40.629 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@715b886f
[DEBUG] 2021-03-17 17:14:40.629 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@715b886f
[DEBUG] 2021-03-17 17:14:40.629 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1859e2a4
[DEBUG] 2021-03-17 17:14:40.629 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1859e2a4
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@d5d5353
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@d5d5353
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@237f7970
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@237f7970
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@22eaa86e
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@22eaa86e
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@60c8a093
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@60c8a093
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@2f84acf7
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@2f84acf7
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1d9bd4da
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1d9bd4da
[DEBUG] 2021-03-17 17:14:40.645 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@2630dbc4
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2630dbc4
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2630dbc4
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@56637cff
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@6f911326
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@6f911326
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@6f911326
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4821aa9f
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@3a66e67e
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@3a66e67e
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@534180a2
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@534180a2
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@3c3c4a71
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@3c3c4a71
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@3d96fa9e
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@3d96fa9e
[DEBUG] 2021-03-17 17:14:40.661 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@52f57666
[DEBUG] 2021-03-17 17:14:40.676 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@52f57666
[DEBUG] 2021-03-17 17:14:40.676 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@3aa41da1
[DEBUG] 2021-03-17 17:14:40.676 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@3a26ec8d
[DEBUG] 2021-03-17 17:14:40.676 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@3a26ec8d
[DEBUG] 2021-03-17 17:14:40.676 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@3a26ec8d
[DEBUG] 2021-03-17 17:14:40.676 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@54e02f6a
