[DEBUG] 2021-07-21 12:02:05.882 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-07-21 12:02:05.882 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-07-21 12:02:05.897 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-07-21 12:02:05.944 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-07-21 12:02:06.085 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-07-21 12:02:06.085 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-07-21 12:02:06.382 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-07-21 12:02:06.397 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-07-21 12:02:06.397 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-07-21 12:02:06.772 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-07-21 12:02:06.772 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-07-21 12:02:06.804 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-07-21 12:02:06.804 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-07-21 12:02:06.835 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b852b49
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b852b49
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5b852b49
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5df778c3
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6edcad64
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@623dcf2a
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5bc28f40
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5bc28f40
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5bc28f40
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6dfa915a
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6dfa915a
[DEBUG] 2021-07-21 12:02:06.897 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6dfa915a
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@26cb5207
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@26cb5207
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@26cb5207
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@6cd64ee8
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@6cd64ee8
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@6cd64ee8
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1a2bcd56
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1a2bcd56
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1a2bcd56
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4f0f7849
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4f0f7849
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4f0f7849
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3c3a0032
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3c3a0032
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@3c3a0032
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@a451491
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@a451491
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@53e800f9
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@53e800f9
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@524a076e
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@524a076e
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@6e0c6a7a
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@611a990b
[DEBUG] 2021-07-21 12:02:06.913 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@2aff9dff
[DEBUG] 2021-07-21 12:02:06.929 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@2aff9dff
[DEBUG] 2021-07-21 12:02:06.929 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@54d8c20d
[DEBUG] 2021-07-21 12:02:06.929 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@54d8c20d
[DEBUG] 2021-07-21 12:02:06.929 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@6540cf1d
[DEBUG] 2021-07-21 12:02:06.929 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@6540cf1d
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@3dfa819
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@3dfa819
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@517a2b0
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@517a2b0
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@97d0c06
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@97d0c06
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4b97c4ad
[DEBUG] 2021-07-21 12:02:06.944 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@4b97c4ad
