[DEBUG] 2021-04-28 13:45:53.528 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-04-28 13:45:53.546 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-04-28 13:45:53.561 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-04-28 13:45:53.752 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-04-28 13:45:53.758 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-04-28 13:45:54.162 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-04-28 13:45:54.163 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-04-28 13:45:54.172 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-04-28 13:45:54.688 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-04-28 13:45:54.733 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-04-28 13:45:54.736 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-04-28 13:45:54.781 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-04-28 13:45:54.868 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@48840594
[DEBUG] 2021-04-28 13:45:54.868 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@48840594
[DEBUG] 2021-04-28 13:45:54.868 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@48840594
[DEBUG] 2021-04-28 13:45:54.870 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6ed16657
[DEBUG] 2021-04-28 13:45:54.871 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@7979b8b7
[DEBUG] 2021-04-28 13:45:54.872 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4f66ffc8
[DEBUG] 2021-04-28 13:45:54.874 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@37e0292a
[DEBUG] 2021-04-28 13:45:54.874 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@37e0292a
[DEBUG] 2021-04-28 13:45:54.874 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@37e0292a
[DEBUG] 2021-04-28 13:45:54.877 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@9b21bd3
