[DEBUG] 2021-07-07 18:39:52.203 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-07-07 18:39:52.209 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-07-07 18:39:52.218 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-07-07 18:39:52.284 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-07-07 18:39:52.475 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-07-07 18:39:52.480 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-07-07 18:39:52.886 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-07-07 18:39:52.887 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-07-07 18:39:52.895 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-07-07 18:39:53.468 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-07-07 18:39:53.468 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-07-07 18:39:53.508 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-07-07 18:39:53.510 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-07-07 18:39:53.560 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-07-07 18:39:53.651 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4c731956
[DEBUG] 2021-07-07 18:39:53.652 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4c731956
[DEBUG] 2021-07-07 18:39:53.652 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4c731956
[DEBUG] 2021-07-07 18:39:53.653 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@14d25b6e
[DEBUG] 2021-07-07 18:39:53.655 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@481b2f10
[DEBUG] 2021-07-07 18:39:53.656 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4e80a001
[DEBUG] 2021-07-07 18:39:53.659 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@15639d09
[DEBUG] 2021-07-07 18:39:53.659 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@15639d09
[DEBUG] 2021-07-07 18:39:53.659 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@15639d09
[DEBUG] 2021-07-07 18:39:53.662 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5ed5b321
[DEBUG] 2021-07-07 18:39:53.662 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5ed5b321
[DEBUG] 2021-07-07 18:39:53.662 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5ed5b321
[DEBUG] 2021-07-07 18:39:53.664 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@739265f1
[DEBUG] 2021-07-07 18:39:53.665 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@739265f1
[DEBUG] 2021-07-07 18:39:53.665 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@739265f1
[DEBUG] 2021-07-07 18:39:53.667 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@5f025000
[DEBUG] 2021-07-07 18:39:53.667 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@5f025000
[DEBUG] 2021-07-07 18:39:53.667 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@5f025000
[DEBUG] 2021-07-07 18:39:53.669 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1953bc95
[DEBUG] 2021-07-07 18:39:53.670 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1953bc95
[DEBUG] 2021-07-07 18:39:53.670 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1953bc95
[DEBUG] 2021-07-07 18:39:53.672 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@124d26ba
[DEBUG] 2021-07-07 18:39:53.672 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@124d26ba
[DEBUG] 2021-07-07 18:39:53.672 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@124d26ba
[DEBUG] 2021-07-07 18:39:53.674 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@4c07d1fc
[DEBUG] 2021-07-07 18:39:53.674 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@4c07d1fc
[DEBUG] 2021-07-07 18:39:53.674 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@4c07d1fc
[DEBUG] 2021-07-07 18:39:53.676 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4c531172
[DEBUG] 2021-07-07 18:39:53.676 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4c531172
[DEBUG] 2021-07-07 18:39:53.678 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@48581a3b
[DEBUG] 2021-07-07 18:39:53.679 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@48581a3b
[DEBUG] 2021-07-07 18:39:53.681 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2a140ce5
[DEBUG] 2021-07-07 18:39:53.681 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2a140ce5
[DEBUG] 2021-07-07 18:39:53.682 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@7a083b96
[DEBUG] 2021-07-07 18:39:53.684 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@6c17c0f8
[DEBUG] 2021-07-07 18:39:53.687 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@1578b8ec
[DEBUG] 2021-07-07 18:39:53.687 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@1578b8ec
[DEBUG] 2021-07-07 18:39:53.690 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@364b1061
[DEBUG] 2021-07-07 18:39:53.690 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@364b1061
[DEBUG] 2021-07-07 18:39:53.705 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@353f472a
[DEBUG] 2021-07-07 18:39:53.705 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@353f472a
