[DEBUG] 2021-05-03 12:38:56.783 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-05-03 12:38:56.806 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-05-03 12:38:56.822 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-05-03 12:38:57.146 [http-nio-8080-exec-10] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-05-03 12:38:57.154 [http-nio-8080-exec-10] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-05-03 12:38:57.888 [http-nio-8080-exec-10] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-05-03 12:38:57.892 [http-nio-8080-exec-10] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-05-03 12:38:57.960 [http-nio-8080-exec-10] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-05-03 12:38:58.919 [http-nio-8080-exec-10] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-05-03 12:38:59.012 [http-nio-8080-exec-10] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-05-03 12:38:59.017 [http-nio-8080-exec-10] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-05-03 12:38:59.098 [http-nio-8080-exec-10] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-05-03 12:38:59.237 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@515f0851
[DEBUG] 2021-05-03 12:38:59.238 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@515f0851
[DEBUG] 2021-05-03 12:38:59.238 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@515f0851
[DEBUG] 2021-05-03 12:38:59.240 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@365d9f2b
[DEBUG] 2021-05-03 12:38:59.242 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@64473898
[DEBUG] 2021-05-03 12:38:59.243 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@37569236
[DEBUG] 2021-05-03 12:38:59.247 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@c0f256d
[DEBUG] 2021-05-03 12:38:59.248 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@c0f256d
[DEBUG] 2021-05-03 12:38:59.248 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@c0f256d
[DEBUG] 2021-05-03 12:38:59.251 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@64d58b58
[DEBUG] 2021-05-03 12:38:59.251 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@64d58b58
[DEBUG] 2021-05-03 12:38:59.251 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@64d58b58
[DEBUG] 2021-05-03 12:38:59.254 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7eff7cee
[DEBUG] 2021-05-03 12:38:59.254 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7eff7cee
[DEBUG] 2021-05-03 12:38:59.254 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@7eff7cee
[DEBUG] 2021-05-03 12:38:59.258 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@3bb15d74
[DEBUG] 2021-05-03 12:38:59.258 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@3bb15d74
[DEBUG] 2021-05-03 12:38:59.258 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@3bb15d74
[DEBUG] 2021-05-03 12:38:59.261 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@92119c8
[DEBUG] 2021-05-03 12:38:59.261 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@92119c8
[DEBUG] 2021-05-03 12:38:59.262 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@92119c8
[DEBUG] 2021-05-03 12:38:59.266 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3a6ffe29
[DEBUG] 2021-05-03 12:38:59.266 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3a6ffe29
[DEBUG] 2021-05-03 12:38:59.266 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@3a6ffe29
[DEBUG] 2021-05-03 12:38:59.269 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3fb24d6b
[DEBUG] 2021-05-03 12:38:59.269 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3fb24d6b
[DEBUG] 2021-05-03 12:38:59.270 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@3fb24d6b
[DEBUG] 2021-05-03 12:38:59.273 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@29436c34
[DEBUG] 2021-05-03 12:38:59.273 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@29436c34
[DEBUG] 2021-05-03 12:38:59.277 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@182bdfb0
[DEBUG] 2021-05-03 12:38:59.277 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@182bdfb0
[DEBUG] 2021-05-03 12:38:59.281 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@3c7fa6db
[DEBUG] 2021-05-03 12:38:59.281 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@3c7fa6db
[DEBUG] 2021-05-03 12:38:59.282 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@172ac72c
[DEBUG] 2021-05-03 12:38:59.284 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@6fca5ff6
[DEBUG] 2021-05-03 12:38:59.287 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@51b6b20e
[DEBUG] 2021-05-03 12:38:59.287 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@51b6b20e
[DEBUG] 2021-05-03 12:38:59.290 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@670d1fd4
[DEBUG] 2021-05-03 12:38:59.290 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@670d1fd4
[DEBUG] 2021-05-03 12:38:59.310 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@6f2dbf45
[DEBUG] 2021-05-03 12:38:59.310 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@6f2dbf45
[DEBUG] 2021-05-03 12:38:59.318 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@5f9dee2
[DEBUG] 2021-05-03 12:38:59.319 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@5f9dee2
[DEBUG] 2021-05-03 12:38:59.325 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@a826042
[DEBUG] 2021-05-03 12:38:59.326 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@a826042
[DEBUG] 2021-05-03 12:38:59.333 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@6891c1f1
[DEBUG] 2021-05-03 12:38:59.333 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@6891c1f1
[DEBUG] 2021-05-03 12:38:59.342 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3cae4c5
[DEBUG] 2021-05-03 12:38:59.342 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3cae4c5
[DEBUG] 2021-05-03 12:38:59.351 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@3cc68f07
[DEBUG] 2021-05-03 12:38:59.351 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@3cc68f07
[DEBUG] 2021-05-03 12:38:59.360 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@19188999
[DEBUG] 2021-05-03 12:38:59.361 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@19188999
[DEBUG] 2021-05-03 12:38:59.368 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@67332420
[DEBUG] 2021-05-03 12:38:59.368 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@67332420
[DEBUG] 2021-05-03 12:38:59.373 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@70709e3
[DEBUG] 2021-05-03 12:38:59.373 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@70709e3
[DEBUG] 2021-05-03 12:38:59.378 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@5bb141a2
[DEBUG] 2021-05-03 12:38:59.379 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@5bb141a2
[DEBUG] 2021-05-03 12:38:59.379 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@5bb141a2
[DEBUG] 2021-05-03 12:38:59.383 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@eea6fc4
[DEBUG] 2021-05-03 12:38:59.387 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@1c0eb5e0
[DEBUG] 2021-05-03 12:38:59.387 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@1c0eb5e0
[DEBUG] 2021-05-03 12:38:59.388 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@1c0eb5e0
[DEBUG] 2021-05-03 12:38:59.390 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@3435b16d
[DEBUG] 2021-05-03 12:38:59.397 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@5089e428
[DEBUG] 2021-05-03 12:38:59.397 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@5089e428
[DEBUG] 2021-05-03 12:38:59.405 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@3345d633
[DEBUG] 2021-05-03 12:38:59.405 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3345d633
[DEBUG] 2021-05-03 12:38:59.412 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@a44608c
[DEBUG] 2021-05-03 12:38:59.412 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@a44608c
[DEBUG] 2021-05-03 12:38:59.419 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@66f62ad2
[DEBUG] 2021-05-03 12:38:59.419 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@66f62ad2
[DEBUG] 2021-05-03 12:38:59.426 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@45595416
[DEBUG] 2021-05-03 12:38:59.426 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@45595416
[DEBUG] 2021-05-03 12:38:59.429 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@4f6a6c47
[DEBUG] 2021-05-03 12:38:59.435 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@1e9156fe
[DEBUG] 2021-05-03 12:38:59.436 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@1e9156fe
[DEBUG] 2021-05-03 12:38:59.436 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@1e9156fe
[DEBUG] 2021-05-03 12:38:59.441 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@3e904d86
[DEBUG] 2021-05-03 12:38:59.442 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@3e904d86
[DEBUG] 2021-05-03 12:38:59.442 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@3e904d86
[DEBUG] 2021-05-03 12:38:59.448 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@144a240e
[DEBUG] 2021-05-03 12:38:59.450 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@45f43000
[DEBUG] 2021-05-03 12:38:59.455 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@4ea91c79
[DEBUG] 2021-05-03 12:38:59.455 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@4ea91c79
[DEBUG] 2021-05-03 12:38:59.456 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@4ea91c79
[DEBUG] 2021-05-03 12:38:59.460 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@2945d3d9
[DEBUG] 2021-05-03 12:38:59.461 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@2945d3d9
[DEBUG] 2021-05-03 12:38:59.461 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@2945d3d9
[DEBUG] 2021-05-03 12:38:59.464 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@7aaa4723
[DEBUG] 2021-05-03 12:38:59.466 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@6ffe832
[DEBUG] 2021-05-03 12:38:59.473 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@3811e9d1
[DEBUG] 2021-05-03 12:38:59.473 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@3811e9d1
[DEBUG] 2021-05-03 12:38:59.475 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@f5e2f0
[DEBUG] 2021-05-03 12:38:59.482 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@3dfe2449
[DEBUG] 2021-05-03 12:38:59.482 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@3dfe2449
[DEBUG] 2021-05-03 12:38:59.489 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@19e0709
[DEBUG] 2021-05-03 12:38:59.489 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@19e0709
[DEBUG] 2021-05-03 12:38:59.491 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@33816079
[DEBUG] 2021-05-03 12:38:59.493 [http-nio-8080-exec-10] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@6804e6e2
