[DEBUG] 2021-04-01 15:02:18.593 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-04-01 15:02:18.602 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-04-01 15:02:18.619 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-04-01 15:02:18.827 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-04-01 15:02:18.827 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-04-01 15:02:19.150 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-04-01 15:02:19.150 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-04-01 15:02:19.150 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-04-01 15:02:19.593 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-04-01 15:02:19.798 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-04-01 15:02:19.802 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-04-01 15:02:19.862 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-04-01 15:02:19.996 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5300cac
[DEBUG] 2021-04-01 15:02:19.996 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5300cac
[DEBUG] 2021-04-01 15:02:19.997 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5300cac
[DEBUG] 2021-04-01 15:02:19.997 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@673919a7
[DEBUG] 2021-04-01 15:02:19.998 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@20cece0b
[DEBUG] 2021-04-01 15:02:19.999 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2e8a1ab4
[DEBUG] 2021-04-01 15:02:20.001 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@292158f8
[DEBUG] 2021-04-01 15:02:20.001 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@292158f8
[DEBUG] 2021-04-01 15:02:20.001 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@292158f8
[DEBUG] 2021-04-01 15:02:20.003 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7e7f0216
[DEBUG] 2021-04-01 15:02:20.004 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7e7f0216
[DEBUG] 2021-04-01 15:02:20.004 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7e7f0216
[DEBUG] 2021-04-01 15:02:20.006 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5bc7e78e
[DEBUG] 2021-04-01 15:02:20.006 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5bc7e78e
[DEBUG] 2021-04-01 15:02:20.006 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5bc7e78e
[DEBUG] 2021-04-01 15:02:20.007 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@b606cb6
[DEBUG] 2021-04-01 15:02:20.008 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@b606cb6
[DEBUG] 2021-04-01 15:02:20.008 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@b606cb6
[DEBUG] 2021-04-01 15:02:20.010 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7a729f84
[DEBUG] 2021-04-01 15:02:20.011 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@7a729f84
[DEBUG] 2021-04-01 15:02:20.011 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@7a729f84
[DEBUG] 2021-04-01 15:02:20.013 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6a472566
[DEBUG] 2021-04-01 15:02:20.013 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6a472566
