[DEBUG] 2021-08-14 00:42:48.353 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-08-14 00:42:48.364 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-08-14 00:42:48.376 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-08-14 00:42:48.427 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-08-14 00:42:48.554 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-08-14 00:42:48.558 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-08-14 00:42:48.854 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-08-14 00:42:48.855 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-08-14 00:42:48.863 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-08-14 00:42:49.329 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-08-14 00:42:49.330 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-08-14 00:42:49.368 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-08-14 00:42:49.371 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-08-14 00:42:49.409 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-08-14 00:42:49.744 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2bef09c0
[DEBUG] 2021-08-14 00:42:49.745 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2bef09c0
[DEBUG] 2021-08-14 00:42:49.745 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@2bef09c0
[DEBUG] 2021-08-14 00:42:49.746 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2e1af49b
[DEBUG] 2021-08-14 00:42:49.746 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@1023150a
[DEBUG] 2021-08-14 00:42:49.747 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4f4c789f
[DEBUG] 2021-08-14 00:42:49.749 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2f04105
[DEBUG] 2021-08-14 00:42:49.750 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2f04105
[DEBUG] 2021-08-14 00:42:49.750 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@2f04105
[DEBUG] 2021-08-14 00:42:49.752 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@21618fa7
[DEBUG] 2021-08-14 00:42:49.752 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@21618fa7
[DEBUG] 2021-08-14 00:42:49.752 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@21618fa7
